,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,month,hour
5000,4,0,1,1,12.3,14.395,75,15.0013,16,89,105,12,10
5001,4,0,1,1,13.94,16.665,66,11.0014,18,142,160,12,11
5002,4,0,1,1,14.76,17.425,57,8.9981,18,186,204,12,12
5003,4,0,1,1,16.4,20.455,47,8.9981,19,188,207,12,13
5004,4,0,1,1,17.22,21.21,44,7.0015,25,145,170,12,14
5005,4,0,1,1,17.22,21.21,41,6.0032,24,175,199,12,15
5006,4,0,1,1,17.22,21.21,41,6.0032,22,254,276,12,16
5007,4,0,1,1,17.22,21.21,38,0.0,20,391,411,12,17
5008,4,0,1,1,16.4,20.455,50,0.0,10,362,372,12,18
5009,4,0,1,1,13.94,15.91,53,16.9979,13,252,265,12,19
5010,4,0,1,1,15.58,19.695,40,19.0012,12,178,190,12,20
5011,4,0,1,1,13.94,16.665,49,12.998,9,102,111,12,21
5012,4,0,1,1,13.12,15.91,53,12.998,7,95,102,12,22
5013,4,0,1,1,13.12,15.15,53,19.0012,14,81,95,12,23
5014,4,0,0,1,12.3,14.395,56,16.9979,10,65,75,12,0
5015,4,0,0,1,10.66,12.88,65,12.998,9,62,71,12,1
5016,4,0,0,1,10.66,12.88,65,11.0014,9,41,50,12,2
5017,4,0,0,1,9.84,12.12,70,8.9981,4,5,9,12,3
5018,4,0,0,1,9.02,11.365,75,8.9981,1,7,8,12,4
5019,4,0,0,1,9.84,12.88,70,6.0032,0,6,6,12,5
5020,4,0,0,1,9.84,12.88,65,7.0015,1,10,11,12,6
5021,4,0,0,1,9.02,12.88,75,6.0032,2,24,26,12,7
5022,4,0,0,1,9.84,12.88,75,6.0032,1,62,63,12,8
5023,4,0,0,1,10.66,13.635,70,7.0015,25,99,124,12,9
5024,4,0,0,1,13.12,16.665,61,8.9981,22,173,195,12,10
5025,4,0,0,1,13.12,16.665,57,6.0032,48,227,275,12,11
5026,4,0,0,1,14.76,18.94,50,0.0,78,280,358,12,12
5027,4,0,0,1,14.76,18.18,50,6.0032,70,222,292,12,13
5028,4,0,0,1,14.76,18.94,46,0.0,92,251,343,12,14
5029,4,0,0,1,15.58,19.695,46,0.0,100,237,337,12,15
5030,4,0,0,1,15.58,19.695,46,0.0,75,230,305,12,16
5031,4,0,0,1,14.76,18.94,62,0.0,46,186,232,12,17
5032,4,0,0,1,13.94,16.665,53,8.9981,31,193,224,12,18
5033,4,0,0,1,12.3,15.91,61,6.0032,31,144,175,12,19
5034,4,0,0,1,12.3,15.91,61,6.0032,17,110,127,12,20
5035,4,0,0,2,12.3,15.91,61,6.0032,5,104,109,12,21
5036,4,0,0,2,13.12,16.665,61,6.0032,17,97,114,12,22
5037,4,0,0,1,12.3,15.15,70,8.9981,12,73,85,12,23
5038,4,0,0,1,12.3,15.91,70,7.0015,19,64,83,12,0
5039,4,0,0,1,12.3,15.91,75,6.0032,20,54,74,12,1
5040,4,0,0,1,10.66,15.15,81,0.0,11,51,62,12,2
5041,4,0,0,1,11.48,15.91,75,0.0,7,34,41,12,3
5042,4,0,0,1,10.66,15.15,87,0.0,2,9,11,12,4
5043,4,0,0,1,10.66,15.15,81,0.0,2,2,4,12,5
5044,4,0,0,1,9.84,14.395,93,0.0,1,3,4,12,6
5045,4,0,0,1,10.66,15.15,87,0.0,3,23,26,12,7
5046,4,0,0,1,10.66,15.15,87,0.0,7,48,55,12,8
5047,4,0,0,1,12.3,16.665,81,0.0,12,114,126,12,9
5048,4,0,0,1,13.12,16.665,81,8.9981,36,180,216,12,10
5049,4,0,0,1,13.94,16.665,81,11.0014,48,206,254,12,11
5050,4,0,0,1,14.76,17.425,81,11.0014,82,247,329,12,12
5051,4,0,0,1,16.4,20.455,66,15.0013,88,269,357,12,13
5052,4,0,0,1,17.22,21.21,62,8.9981,77,246,323,12,14
5053,4,0,0,1,17.22,21.21,62,12.998,69,227,296,12,15
5054,4,0,0,1,17.22,21.21,58,15.0013,64,266,330,12,16
5055,4,0,0,1,15.58,19.695,76,8.9981,38,207,245,12,17
5056,4,0,0,1,15.58,19.695,71,0.0,10,161,171,12,18
5057,4,0,0,1,15.58,19.695,76,0.0,15,158,173,12,19
5058,4,0,0,1,14.76,17.425,76,8.9981,8,116,124,12,20
5059,4,0,0,1,14.76,18.18,81,7.0015,7,65,72,12,21
5060,4,0,0,1,13.94,17.425,87,7.0015,5,59,64,12,22
5061,4,0,0,1,13.94,17.425,87,7.0015,3,42,45,12,23
5062,4,0,1,1,13.12,16.665,87,6.0032,3,21,24,12,0
5063,4,0,1,1,13.12,17.425,87,0.0,2,10,12,12,1
5064,4,0,1,1,13.12,17.425,87,0.0,0,8,8,12,2
5065,4,0,1,1,13.12,17.425,87,0.0,0,2,2,12,3
5066,4,0,1,1,12.3,15.91,87,7.0015,0,7,7,12,4
5067,4,0,1,1,12.3,15.91,87,7.0015,1,24,25,12,5
5068,4,0,1,1,12.3,15.91,93,6.0032,1,89,90,12,6
5069,4,0,1,1,13.12,17.425,90,0.0,9,274,283,12,7
5070,4,0,1,1,13.12,17.425,93,0.0,12,392,404,12,8
5071,4,0,1,2,14.76,18.18,87,6.0032,12,178,190,12,9
5072,4,0,1,2,14.76,18.18,87,6.0032,9,78,87,12,10
5073,4,0,1,2,14.76,18.18,87,6.0032,17,106,123,12,11
5074,4,0,1,2,16.4,20.455,76,7.0015,29,125,154,12,12
5075,4,0,1,2,17.22,21.21,71,6.0032,18,153,171,12,13
5076,4,0,1,2,18.86,22.725,67,0.0,7,126,133,12,14
5077,4,0,1,2,18.86,22.725,72,6.0032,16,132,148,12,15
5078,4,0,1,1,20.5,24.24,63,6.0032,10,238,248,12,16
5079,4,0,1,1,17.22,21.21,77,0.0,16,430,446,12,17
5080,4,0,1,1,18.04,21.97,77,0.0,13,386,399,12,18
5081,4,0,1,2,18.86,22.725,77,0.0,13,295,308,12,19
5082,4,0,1,2,18.86,22.725,82,7.0015,15,190,205,12,20
5083,4,0,1,2,18.04,21.97,88,6.0032,10,166,176,12,21
5084,4,0,1,2,18.04,21.97,88,8.9981,12,94,106,12,22
5085,4,0,1,2,18.86,22.725,88,8.9981,8,54,62,12,23
5086,4,0,1,2,20.5,24.24,77,19.9995,3,25,28,12,0
5087,4,0,1,2,18.86,22.725,88,19.9995,2,14,16,12,1
5088,4,0,1,2,18.86,22.725,87,12.998,0,3,3,12,2
5089,4,0,1,2,18.86,22.725,87,12.998,0,3,3,12,3
5090,4,0,1,3,18.86,22.725,88,15.0013,0,7,7,12,4
5091,4,0,1,3,18.86,22.725,88,15.0013,0,20,20,12,5
5092,4,0,1,2,18.04,21.97,94,19.0012,5,81,86,12,6
5093,4,0,1,2,18.86,22.725,94,12.998,7,227,234,12,7
5094,4,0,1,2,18.86,22.725,94,12.998,13,401,414,12,8
5095,4,0,1,2,18.86,22.725,94,15.0013,4,200,204,12,9
5096,4,0,1,3,18.86,22.725,94,19.0012,6,44,50,12,10
5097,4,0,1,3,18.86,22.725,94,16.9979,4,28,32,12,11
5098,4,0,1,3,18.86,22.725,100,15.0013,5,50,55,12,12
5099,4,0,1,3,18.86,22.725,100,12.998,6,65,71,12,13
5100,4,0,1,3,19.68,23.485,100,15.0013,6,69,75,12,14
5101,4,0,1,3,20.5,24.24,100,12.998,2,43,45,12,15
5102,4,0,1,3,18.86,22.725,100,16.9979,4,84,88,12,16
5103,4,0,1,2,18.86,22.725,100,15.0013,13,249,262,12,17
5104,4,0,1,2,18.86,22.725,100,19.0012,17,287,304,12,18
5105,4,0,1,3,18.86,22.725,100,19.9995,10,223,233,12,19
5106,4,0,1,3,18.86,22.725,100,19.9995,3,107,110,12,20
5107,4,0,1,2,18.04,21.97,100,12.998,6,108,114,12,21
5108,4,0,1,3,18.86,22.725,100,11.0014,5,82,87,12,22
5109,4,0,1,3,18.86,22.725,100,11.0014,5,48,53,12,23
5110,4,0,1,1,18.04,21.97,100,12.998,3,30,33,12,0
5111,4,0,1,2,18.86,22.725,100,16.9979,4,9,13,12,1
5112,4,0,1,3,18.86,22.725,100,15.0013,2,4,6,12,2
5113,4,0,1,3,18.86,22.725,100,15.0013,0,3,3,12,3
5114,4,0,1,3,18.86,22.725,100,11.0014,0,1,1,12,4
5115,4,0,1,3,18.86,22.725,100,11.0014,0,3,3,12,5
5116,4,0,1,3,19.68,23.485,100,27.9993,0,18,18,12,6
5117,4,0,1,3,18.04,21.97,100,7.0015,3,43,46,12,7
5118,4,0,1,3,18.04,21.97,100,0.0,6,80,86,12,8
5119,4,0,1,3,18.04,21.97,100,16.9979,0,64,64,12,9
5120,4,0,1,3,18.04,21.97,100,6.0032,1,32,33,12,10
5121,4,0,1,3,18.04,21.97,100,6.0032,3,47,50,12,11
5122,4,0,1,3,18.04,21.97,100,8.9981,4,29,33,12,12
5123,4,0,1,3,18.04,21.97,100,12.998,5,28,33,12,13
5124,4,0,1,3,18.04,21.97,100,12.998,1,24,25,12,14
5125,4,0,1,3,17.22,21.21,94,15.0013,5,25,30,12,15
5126,4,0,1,3,17.22,21.21,94,12.998,3,28,31,12,16
5127,4,0,1,3,16.4,20.455,100,22.0028,4,48,52,12,17
5128,4,0,1,3,16.4,20.455,94,19.9995,3,48,51,12,18
5129,4,0,1,3,13.94,14.395,87,43.0006,2,31,33,12,19
5130,4,0,1,3,13.94,14.395,87,43.0006,1,25,26,12,20
5131,4,0,1,3,12.3,12.88,87,35.0008,0,6,6,12,21
5132,4,0,1,3,9.84,9.85,93,30.0026,0,13,13,12,22
5133,4,0,1,1,9.84,10.605,93,26.0027,0,16,16,12,23
5134,4,0,1,2,10.66,11.365,87,19.9995,0,21,21,12,0
5135,4,0,1,1,10.66,11.365,81,23.9994,1,6,7,12,1
5136,4,0,1,1,11.48,13.635,65,15.0013,0,4,4,12,2
5137,4,0,1,1,10.66,11.365,60,19.9995,0,1,1,12,3
5138,4,0,1,2,9.84,9.85,60,31.0009,0,2,2,12,4
5139,4,0,1,1,9.02,10.605,64,15.0013,0,12,12,12,5
5140,4,0,1,1,9.02,10.605,55,19.0012,0,71,71,12,6
5141,4,0,1,1,9.02,10.605,60,15.0013,11,233,244,12,7
5142,4,0,1,1,9.02,10.605,55,19.0012,11,418,429,12,8
5143,4,0,1,1,9.84,10.605,52,26.0027,7,218,225,12,9
5144,4,0,1,1,10.66,11.365,52,22.0028,1,109,110,12,10
5145,4,0,1,1,11.48,13.635,52,16.9979,6,100,106,12,11
5146,4,0,1,1,11.48,12.88,52,22.0028,8,148,156,12,12
5147,4,0,1,1,12.3,13.635,49,23.9994,9,115,124,12,13
5148,4,0,1,1,13.12,15.15,45,16.9979,16,121,137,12,14
5149,4,0,1,1,13.12,16.665,45,8.9981,19,98,117,12,15
5150,4,0,1,1,13.12,15.91,45,12.998,7,201,208,12,16
5151,4,0,1,1,12.3,15.91,49,7.0015,10,321,331,12,17
5152,4,0,1,1,11.48,13.635,52,15.0013,12,306,318,12,18
5153,4,0,1,1,10.66,13.635,56,7.0015,12,220,232,12,19
5154,4,0,1,1,10.66,13.635,60,7.0015,5,170,175,12,20
5155,4,0,1,1,11.48,15.15,61,6.0032,4,135,139,12,21
5156,4,0,1,1,10.66,13.635,65,8.9981,8,84,92,12,22
5157,4,0,1,1,9.84,12.88,70,7.0015,3,58,61,12,23
5158,4,0,1,1,9.84,14.395,65,0.0,8,26,34,12,0
5159,4,0,1,1,9.84,14.395,65,0.0,2,12,14,12,1
5160,4,0,1,1,9.84,14.395,70,0.0,2,10,12,12,2
5161,4,0,1,1,9.02,13.635,80,0.0,1,5,6,12,3
5162,4,0,1,1,9.02,13.635,80,0.0,1,1,2,12,4
5163,4,0,1,1,9.02,13.635,80,0.0,0,20,20,12,5
5164,4,0,1,1,9.02,12.88,80,6.0032,1,62,63,12,6
5165,4,0,1,1,9.02,12.88,75,6.0032,4,195,199,12,7
5166,4,0,1,1,9.84,14.395,81,0.0,7,378,385,12,8
5167,4,0,1,1,10.66,14.395,81,6.0032,8,256,264,12,9
5168,4,0,1,2,12.3,15.15,70,11.0014,11,115,126,12,10
5169,4,0,1,1,13.12,15.15,70,16.9979,15,121,136,12,11
5170,4,0,1,1,14.76,16.665,57,19.9995,27,146,173,12,12
5171,4,0,1,1,15.58,19.695,50,12.998,27,141,168,12,13
5172,4,0,1,1,15.58,19.695,46,19.0012,24,163,187,12,14
5173,4,0,1,1,15.58,19.695,46,19.0012,29,160,189,12,15
5174,4,0,1,1,14.76,17.425,62,8.9981,24,226,250,12,16
5175,4,0,1,1,13.94,17.425,66,7.0015,10,352,362,12,17
5176,4,0,1,1,13.94,18.18,61,0.0,10,308,318,12,18
5177,4,0,1,1,13.94,18.18,61,0.0,10,189,199,12,19
5178,4,0,1,1,12.3,16.665,81,0.0,10,140,150,12,20
5179,4,0,1,1,12.3,16.665,75,0.0,9,131,140,12,21
5180,4,0,1,1,11.48,15.91,87,0.0,15,114,129,12,22
5181,4,0,1,1,11.48,15.91,81,0.0,6,88,94,12,23
5182,4,0,0,2,10.66,13.635,81,7.0015,11,66,77,12,0
5183,4,0,0,2,10.66,12.88,70,11.0014,11,55,66,12,1
5184,4,0,0,2,11.48,15.15,61,6.0032,12,48,60,12,2
5185,4,0,0,2,11.48,15.15,61,6.0032,5,20,25,12,3
5186,4,0,0,2,10.66,13.635,65,7.0015,0,3,3,12,4
5187,4,0,0,1,10.66,12.88,60,11.0014,0,6,6,12,5
5188,4,0,0,1,9.84,12.88,65,7.0015,1,10,11,12,6
5189,4,0,0,1,9.84,11.365,65,12.998,0,11,11,12,7
5190,4,0,0,1,10.66,13.635,65,8.9981,5,68,73,12,8
5191,4,0,0,1,11.48,12.88,61,19.0012,15,134,149,12,9
5192,4,0,0,1,13.12,15.15,57,16.9979,31,161,192,12,10
5193,4,0,0,1,13.12,14.395,53,27.9993,44,192,236,12,11
5194,4,0,0,1,13.12,14.395,45,27.9993,48,235,283,12,12
5195,4,0,0,1,13.94,15.15,34,27.9993,47,239,286,12,13
5196,4,0,0,1,13.94,15.15,31,22.0028,51,242,293,12,14
5197,4,0,0,1,13.94,15.15,34,23.9994,60,239,299,12,15
5198,4,0,0,1,13.12,14.395,31,26.0027,58,183,241,12,16
5199,4,0,0,1,11.48,12.88,36,22.0028,34,151,185,12,17
5200,4,0,0,1,10.66,12.88,38,15.0013,28,144,172,12,18
5201,4,0,0,1,10.66,12.12,38,19.0012,15,139,154,12,19
5202,4,0,0,1,9.84,11.365,35,15.0013,10,114,124,12,20
5203,4,0,0,1,9.02,10.605,44,15.0013,4,79,83,12,21
5204,4,0,0,1,9.02,11.365,41,8.9981,7,88,95,12,22
5205,4,0,0,1,8.2,10.605,47,11.0014,5,61,66,12,23
5206,4,0,0,1,8.2,9.85,51,15.0013,5,69,74,12,0
5207,4,0,0,1,6.56,7.575,59,15.0013,8,54,62,12,1
5208,4,0,0,1,7.38,8.335,55,16.9979,5,47,52,12,2
5209,4,0,0,1,6.56,9.09,59,8.9981,2,17,19,12,3
5210,4,0,0,1,6.56,8.335,59,11.0014,0,5,5,12,4
5211,4,0,0,1,7.38,10.605,59,7.0015,0,6,6,12,5
5212,4,0,0,1,6.56,11.365,59,0.0,0,10,10,12,6
5213,4,0,0,1,7.38,12.12,55,0.0,1,30,31,12,7
5214,4,0,0,1,6.56,11.365,69,0.0,4,68,72,12,8
5215,4,0,0,1,8.2,12.88,59,0.0,19,88,107,12,9
5216,4,0,0,1,9.84,14.395,44,0.0,30,164,194,12,10
5217,4,0,0,1,10.66,15.15,35,0.0,31,166,197,12,11
5218,4,0,0,1,10.66,15.15,35,0.0,42,246,288,12,12
5219,4,0,0,1,12.3,16.665,31,0.0,44,224,268,12,13
5220,4,0,0,1,12.3,16.665,28,0.0,44,198,242,12,14
5221,4,0,0,1,12.3,16.665,26,0.0,47,219,266,12,15
5222,4,0,0,1,12.3,16.665,26,0.0,32,174,206,12,16
5223,4,0,0,1,11.48,15.91,30,0.0,13,150,163,12,17
5224,4,0,0,1,9.84,11.365,48,12.998,12,151,163,12,18
5225,4,0,0,1,9.02,11.365,55,12.998,7,98,105,12,19
5226,4,0,0,1,9.02,12.12,55,7.0015,10,62,72,12,20
5227,4,0,0,1,9.02,13.635,55,0.0,10,53,63,12,21
5228,4,0,0,1,9.02,13.635,55,0.0,7,36,43,12,22
5229,4,0,0,1,8.2,12.88,69,0.0,4,31,35,12,23
5230,4,0,1,1,8.2,11.365,69,6.0032,4,16,20,12,0
5231,4,0,1,1,8.2,12.88,69,0.0,0,9,9,12,1
5232,4,0,1,1,8.2,12.88,69,0.0,0,4,4,12,2
5233,4,0,1,1,7.38,12.12,74,0.0,0,2,2,12,3
5234,4,0,1,1,7.38,12.12,74,0.0,0,3,3,12,4
5235,4,0,1,1,6.56,11.365,80,0.0,0,21,21,12,5
5236,4,0,1,1,6.56,9.09,80,7.0015,1,63,64,12,6
5237,4,0,1,1,5.74,7.575,86,8.9981,4,231,235,12,7
5238,4,0,1,2,6.56,9.09,80,7.0015,7,378,385,12,8
5239,4,0,1,2,7.38,10.605,74,6.0032,12,208,220,12,9
5240,4,0,1,2,9.02,12.12,69,7.0015,14,91,105,12,10
5241,4,0,1,2,10.66,14.395,60,6.0032,15,100,115,12,11
5242,4,0,1,1,11.48,14.395,52,7.0015,7,138,145,12,12
5243,4,0,1,2,12.3,15.91,52,7.0015,13,153,166,12,13
5244,4,0,1,2,13.12,16.665,53,8.9981,16,95,111,12,14
5245,4,0,1,2,13.12,16.665,57,7.0015,8,124,132,12,15
5246,4,0,1,2,13.12,16.665,57,6.0032,5,209,214,12,16
5247,4,0,1,2,12.3,16.665,56,0.0,7,352,359,12,17
5248,4,0,1,1,12.3,15.91,56,6.0032,8,349,357,12,18
5249,4,0,1,1,11.48,15.15,61,6.0032,9,232,241,12,19
5250,4,0,1,1,12.3,15.91,56,6.0032,8,157,165,12,20
5251,4,0,1,1,10.66,15.15,81,0.0,2,119,121,12,21
5252,4,0,1,1,10.66,15.15,70,0.0,0,71,71,12,22
5253,4,0,1,1,9.84,14.395,75,0.0,3,42,45,12,23
5254,4,0,1,1,9.02,13.635,80,0.0,1,16,17,12,0
5255,4,0,1,1,8.2,12.88,80,0.0,0,4,4,12,1
5256,4,0,1,1,8.2,12.88,80,0.0,1,1,2,12,2
5257,4,0,1,1,7.38,12.12,80,0.0,0,3,3,12,3
5258,4,0,1,1,8.2,12.88,80,0.0,0,4,4,12,4
5259,4,0,1,1,7.38,12.12,86,0.0,0,20,20,12,5
5260,4,0,1,1,8.2,12.88,80,0.0,0,92,92,12,6
5261,4,0,1,1,6.56,8.335,80,11.0014,2,221,223,12,7
5262,4,0,1,1,8.2,11.365,69,7.0015,9,391,400,12,8
5263,4,0,1,1,10.66,12.88,60,11.0014,10,223,233,12,9
5264,4,0,1,1,12.3,15.15,52,11.0014,3,99,102,12,10
5265,4,0,1,1,13.94,15.91,46,16.9979,9,115,124,12,11
5266,4,0,1,1,14.76,16.665,43,23.9994,20,147,167,12,12
5267,4,0,1,1,16.4,20.455,37,22.0028,7,120,127,12,13
5268,4,0,1,1,16.4,20.455,37,16.9979,18,116,134,12,14
5269,4,0,1,1,16.4,20.455,35,16.9979,7,144,151,12,15
5270,4,0,1,1,15.58,19.695,37,16.9979,13,194,207,12,16
5271,4,0,1,1,14.76,17.425,40,12.998,17,381,398,12,17
5272,4,0,1,1,13.94,15.91,42,15.0013,12,370,382,12,18
5273,4,0,1,1,13.12,15.91,49,11.0014,5,262,267,12,19
5274,4,0,1,1,13.12,15.91,49,11.0014,7,154,161,12,20
5275,4,0,1,1,12.3,15.15,52,11.0014,5,134,139,12,21
5276,4,0,1,1,12.3,15.15,52,11.0014,5,102,107,12,22
5277,4,0,1,1,10.66,15.15,70,0.0,4,55,59,12,23
5278,4,0,1,1,10.66,15.15,75,0.0,0,22,22,12,0
5279,4,0,1,1,10.66,15.15,75,0.0,0,8,8,12,1
5280,4,0,1,1,10.66,15.15,75,0.0,0,2,2,12,2
5281,4,0,1,1,11.48,15.91,65,0.0,0,3,3,12,3
5282,4,0,1,1,10.66,15.15,75,0.0,0,4,4,12,4
5283,4,0,1,2,10.66,15.15,81,0.0,0,26,26,12,5
5284,4,0,1,2,10.66,15.15,87,0.0,0,87,87,12,6
5285,4,0,1,1,11.48,15.91,75,0.0,4,243,247,12,7
5286,4,0,1,2,10.66,15.15,87,0.0,9,458,467,12,8
5287,4,0,1,2,12.3,16.665,61,0.0,9,230,239,12,9
5288,4,0,1,2,13.12,17.425,57,0.0,9,133,142,12,10
5289,4,0,1,2,13.94,18.18,55,0.0,12,103,115,12,11
5290,4,0,1,2,14.76,18.18,57,6.0032,6,138,144,12,12
5291,4,0,1,2,14.76,18.18,57,7.0015,14,119,133,12,13
5292,4,0,1,2,15.58,19.695,54,6.0032,17,134,151,12,14
5293,4,0,1,2,15.58,19.695,54,7.0015,24,143,167,12,15
5294,4,0,1,2,15.58,19.695,54,7.0015,12,233,245,12,16
5295,4,0,1,2,14.76,18.18,57,7.0015,19,377,396,12,17
5296,4,0,1,2,14.76,17.425,62,11.0014,11,379,390,12,18
5297,4,0,1,2,14.76,18.18,62,7.0015,9,259,268,12,19
5298,4,0,1,2,13.94,17.425,66,7.0015,6,169,175,12,20
5299,4,0,1,2,13.94,16.665,66,11.0014,9,145,154,12,21
5300,4,0,1,1,13.94,16.665,66,11.0014,5,99,104,12,22
5301,4,0,1,1,13.12,15.91,70,11.0014,3,48,51,12,23
5302,4,0,1,1,13.12,15.91,70,11.0014,5,45,50,12,0
5303,4,0,1,2,13.12,15.91,70,11.0014,5,15,20,12,1
5304,4,0,1,2,13.12,16.665,70,8.9981,2,5,7,12,2
5305,4,0,1,2,13.12,16.665,70,8.9981,1,2,3,12,3
5306,4,0,1,2,13.12,15.15,70,15.0013,0,6,6,12,4
5307,4,0,1,2,13.12,15.15,70,19.0012,0,24,24,12,5
5308,4,0,1,1,13.12,15.91,66,12.998,2,90,92,12,6
5309,4,0,1,1,13.12,15.91,70,12.998,6,252,258,12,7
5310,4,0,1,2,13.94,15.91,66,15.0013,8,449,457,12,8
5311,4,0,1,2,14.76,16.665,62,19.0012,6,274,280,12,9
5312,4,0,1,2,16.4,20.455,58,19.9995,4,105,109,12,10
5313,4,0,1,2,16.4,20.455,62,27.9993,9,126,135,12,11
5314,4,0,1,2,18.86,22.725,59,32.9975,17,140,157,12,12
5315,4,0,1,2,20.5,24.24,55,23.9994,14,150,164,12,13
5316,4,0,1,2,21.32,25.0,52,22.0028,8,124,132,12,14
5317,4,0,1,3,21.32,25.0,55,15.0013,6,76,82,12,15
5318,4,0,1,3,18.86,22.725,72,11.0014,7,124,131,12,16
5319,4,0,1,2,21.32,25.0,59,19.0012,14,310,324,12,17
5320,4,0,1,2,21.32,25.0,59,19.9995,14,363,377,12,18
5321,4,0,1,2,21.32,25.0,59,19.0012,13,274,287,12,19
5322,4,0,1,1,21.32,25.0,59,22.0028,12,209,221,12,20
5323,4,0,1,1,20.5,24.24,63,19.9995,10,145,155,12,21
5324,4,0,1,1,21.32,25.0,63,22.0028,8,116,124,12,22
5325,4,0,1,1,21.32,25.0,63,22.0028,10,104,114,12,23
5326,4,0,1,1,20.5,24.24,72,22.0028,12,60,72,12,0
5327,4,0,1,1,20.5,24.24,72,15.0013,3,28,31,12,1
5328,4,0,1,1,19.68,23.485,77,7.0015,0,23,23,12,2
5329,4,0,1,1,18.86,22.725,82,8.9981,2,3,5,12,3
5330,4,0,1,2,20.5,24.24,59,12.998,1,4,5,12,4
5331,4,0,1,1,19.68,23.485,44,26.0027,0,26,26,12,5
5332,4,0,1,2,18.04,21.97,33,19.9995,2,80,82,12,6
5333,4,0,1,2,15.58,19.695,46,19.9995,5,226,231,12,7
5334,4,0,1,1,14.76,16.665,46,27.9993,10,449,459,12,8
5335,4,0,1,1,14.76,16.665,46,26.0027,8,235,243,12,9
5336,4,0,1,1,13.94,15.15,46,19.9995,10,122,132,12,10
5337,4,0,1,2,13.94,15.15,42,19.9995,9,135,144,12,11
5338,4,0,1,2,13.94,15.15,42,23.9994,10,163,173,12,12
5339,4,0,1,2,13.94,15.15,39,23.9994,12,125,137,12,13
5340,4,0,1,2,13.94,15.91,42,15.0013,13,115,128,12,14
5341,4,0,1,2,13.12,15.15,45,19.9995,12,141,153,12,15
5342,4,0,1,2,13.12,15.15,45,15.0013,12,212,224,12,16
5343,4,0,1,2,13.12,15.15,45,19.0012,13,352,365,12,17
5344,4,0,1,2,13.12,15.15,45,16.9979,10,285,295,12,18
5345,4,0,1,2,13.12,15.15,45,15.0013,11,203,214,12,19
5346,4,0,1,2,13.12,15.91,45,12.998,6,146,152,12,20
5347,4,0,1,2,13.12,15.91,45,11.0014,7,95,102,12,21
5348,4,0,1,2,12.3,15.15,49,11.0014,6,100,106,12,22
5349,4,0,1,2,12.3,15.15,49,8.9981,4,71,75,12,23
5350,4,0,0,1,12.3,14.395,49,19.0012,3,59,62,12,0
5351,4,0,0,2,12.3,14.395,52,16.9979,4,39,43,12,1
5352,4,0,0,2,11.48,13.635,56,15.0013,11,47,58,12,2
5353,4,0,0,1,10.66,12.88,60,12.998,4,22,26,12,3
5354,4,0,0,1,9.84,12.12,65,11.0014,0,9,9,12,4
5355,4,0,0,2,10.66,12.88,60,12.998,2,7,9,12,5
5356,4,0,0,2,10.66,12.12,56,19.0012,0,17,17,12,6
5357,4,0,0,2,10.66,12.88,56,15.0013,0,20,20,12,7
5358,4,0,0,2,10.66,12.88,56,15.0013,4,55,59,12,8
5359,4,0,0,2,10.66,12.12,56,16.9979,5,95,100,12,9
5360,4,0,0,2,10.66,12.12,52,19.0012,10,171,181,12,10
5361,4,0,0,2,11.48,12.88,45,22.0028,21,188,209,12,11
5362,4,0,0,2,11.48,12.88,45,19.0012,28,216,244,12,12
5363,4,0,0,2,11.48,13.635,48,16.9979,32,204,236,12,13
5364,4,0,0,1,11.48,12.88,45,23.9994,30,207,237,12,14
5365,4,0,0,1,11.48,12.88,45,19.0012,33,195,228,12,15
5366,4,0,0,1,11.48,13.635,45,15.0013,30,192,222,12,16
5367,4,0,0,1,10.66,12.88,48,15.0013,12,153,165,12,17
5368,4,0,0,1,10.66,11.365,48,26.0027,7,150,157,12,18
5369,4,0,0,3,9.84,10.605,65,22.0028,11,95,106,12,19
5370,4,0,0,1,9.02,10.605,69,16.9979,7,99,106,12,20
5371,4,0,0,1,8.2,10.605,75,11.0014,8,88,96,12,21
5372,4,0,0,1,8.2,10.605,75,11.0014,7,73,80,12,22
5373,4,0,0,1,8.2,11.365,75,0.0,6,63,69,12,23
5374,4,0,0,1,8.2,10.605,75,8.9981,7,64,71,12,0
5375,4,0,0,1,8.2,11.365,69,7.0015,3,43,46,12,1
5376,4,0,0,1,9.02,12.12,55,7.0015,2,39,41,12,2
5377,4,0,0,1,9.02,10.605,55,15.0013,2,16,18,12,3
5378,4,0,0,1,9.02,10.605,55,15.0013,0,1,1,12,4
5379,4,0,0,1,8.2,11.365,59,7.0015,1,4,5,12,5
5380,4,0,0,1,8.2,10.605,59,8.9981,0,3,3,12,6
5381,4,0,0,1,8.2,10.605,59,11.0014,1,11,12,12,7
5382,4,0,0,1,8.2,12.88,69,0.0,1,31,32,12,8
5383,4,0,0,1,9.02,11.365,64,11.0014,6,75,81,12,9
5384,4,0,0,1,9.84,11.365,60,16.9979,7,122,129,12,10
5385,4,0,0,2,9.84,11.365,60,15.0013,20,168,188,12,11
5386,4,0,0,1,10.66,12.88,60,15.0013,26,202,228,12,12
5387,4,0,0,1,12.3,13.635,49,19.9995,18,210,228,12,13
5388,4,0,0,1,12.3,14.395,49,19.0012,19,200,219,12,14
5389,4,0,0,1,13.12,15.15,45,19.0012,23,184,207,12,15
